Sex,Age,Height,Weight,Team,Sport,Event,Medal
1,30.0,175.0,60.0,195,10,137,0
1,28.0,173.0,60.0,162,3,25,1
1,26.0,178.0,78.0,98,23,296,1
0,21.0,172.0,75.0,336,3,84,1
1,27.0,188.0,95.0,156,26,303,0
1,26.0,182.0,90.0,143,26,308,1
1,33.0,176.0,62.0,52,3,64,0
1,26.0,179.0,74.0,143,23,296,0
0,20.0,168.0,64.0,429,0,6,1
0,28.0,171.0,58.0,14,24,299,1
1,22.0,190.0,90.0,297,6,108,0
1,29.0,171.0,73.0,185,17,247,1
1,31.0,189.0,83.0,141,31,327,0
1,30.0,185.0,99.0,232,51,516,1
1,23.0,219.0,104.0,336,52,517,1
1,21.0,172.0,71.0,99,3,42,0
1,29.0,174.0,60.0,96,37,391,0
0,24.0,165.0,68.0,14,24,299,1
1,29.0,180.0,88.0,166,53,519,0
1,26.0,190.0,89.0,162,33,337,1
1,21.0,175.0,70.0,162,16,240,0
1,21.0,173.0,66.0,392,23,296,1
0,16.0,175.0,65.0,230,0,6,0
1,27.0,185.0,105.0,271,5,107,0
0,28.0,165.0,58.0,99,3,84,1
1,23.0,175.0,68.0,429,3,42,1
1,24.0,184.0,72.0,271,33,338,1
0,21.0,164.0,64.0,134,36,373,0
1,40.0,197.0,98.0,380,23,296,0
0,23.0,155.0,56.0,56,19,262,0
1,21.0,180.0,77.0,122,19,261,1
1,22.0,174.0,71.0,395,22,287,0
1,20.0,189.0,87.0,392,25,300,1
1,27.0,183.0,83.0,429,6,108,1
0,26.0,163.0,61.0,429,41,428,1
1,26.0,176.0,71.0,141,8,116,1
0,25.0,175.0,61.0,156,12,187,1
1,25.0,168.0,64.0,205,46,493,0
1,28.0,180.0,85.0,162,35,354,1
1,27.0,172.0,63.0,205,46,493,1
1,23.0,160.0,58.0,83,22,285,1
1,23.0,152.0,56.0,429,54,522,1
1,21.0,177.0,67.0,392,3,53,1
0,34.0,171.0,66.0,376,52,518,1
1,27.0,175.0,82.0,429,0,3,0
0,26.0,173.0,57.0,278,14,217,0
0,24.0,170.0,62.0,365,12,181,0
1,28.0,170.0,68.0,310,16,242,0
1,21.0,180.0,69.0,287,3,20,0
1,25.0,185.0,78.0,143,19,261,1
1,25.0,186.0,100.0,205,26,303,1
1,18.0,165.0,48.0,405,10,133,1
0,19.0,182.0,79.0,11,6,109,0
0,22.0,162.0,56.0,310,3,78,0
1,21.0,176.0,73.0,354,3,42,0
1,28.0,161.0,51.0,336,10,131,1
1,26.0,207.0,120.0,156,3,55,1
0,18.0,160.0,45.0,310,33,344,0
1,23.0,170.0,78.0,143,0,3,0
1,24.0,172.0,73.0,205,40,418,0
1,16.0,198.0,89.0,83,44,447,0
1,43.0,178.0,75.0,56,16,243,0
1,32.0,176.0,76.0,423,24,298,0
0,27.0,183.0,66.0,429,44,482,1
1,21.0,169.0,60.0,185,22,276,0
1,25.0,190.0,87.0,336,44,469,0
0,29.0,165.0,57.0,102,11,169,0
1,29.0,195.0,98.0,310,33,334,1
1,22.0,171.0,67.0,191,4,103,1
1,20.0,168.0,66.0,200,22,284,0
1,25.0,193.0,86.0,429,17,249,0
1,25.0,167.0,56.0,140,3,64,0
1,23.0,173.0,70.0,429,16,243,1
1,20.0,156.0,52.0,286,54,524,1
1,22.0,163.0,59.0,205,22,279,1
0,25.0,185.0,77.0,429,6,109,1
1,25.0,161.0,68.0,327,37,383,1
1,25.0,183.0,88.0,166,23,296,0
1,31.0,175.0,71.0,377,18,258,1
0,24.0,162.0,59.0,371,18,260,0
1,24.0,178.0,70.0,83,17,245,0
1,33.0,182.0,82.0,392,23,296,1
0,22.0,180.0,95.0,99,26,314,1
1,25.0,173.0,71.0,105,19,261,1
1,30.0,184.0,85.0,105,25,300,1
0,15.0,171.0,59.0,24,44,485,1
0,24.0,176.0,69.0,24,44,481,1
1,22.0,185.0,75.0,141,44,456,0
1,19.0,172.0,67.0,205,14,210,0
0,14.0,168.0,56.0,56,44,474,0
1,37.0,160.0,56.0,205,22,285,1
1,24.0,181.0,71.0,185,29,322,1
1,25.0,180.0,76.0,162,44,455,0
0,21.0,172.0,64.0,429,45,491,1
1,22.0,180.0,64.0,261,3,34,0
0,26.0,157.0,47.0,441,47,502,1
0,20.0,167.0,54.0,429,44,485,1
1,21.0,174.0,69.0,143,14,206,0
1,27.0,191.0,95.0,376,33,333,1
0,20.0,174.0,60.0,27,48,510,0
0,20.0,173.0,66.0,376,43,444,1
0,23.0,159.0,59.0,429,3,78,1
1,24.0,187.0,87.0,162,44,450,1
0,28.0,177.0,74.0,73,33,349,1
1,29.0,181.0,72.0,287,12,177,1
1,25.0,184.0,82.0,200,17,246,1
0,26.0,173.0,59.0,429,12,182,0
0,33.0,162.0,59.0,429,16,239,0
1,27.0,163.0,65.0,197,22,284,0
1,20.0,178.0,70.0,429,14,210,1
0,24.0,157.0,46.0,205,38,413,0
1,22.0,184.0,80.0,336,44,461,1
1,28.0,179.0,72.0,185,29,323,1
1,26.0,185.0,81.0,185,53,519,1
0,16.0,151.0,42.0,65,22,290,0
1,24.0,184.0,78.0,392,29,322,0
0,31.0,167.0,65.0,420,1,12,0
1,23.0,181.0,67.0,405,17,246,0
1,20.0,175.0,68.0,205,3,40,1
1,22.0,170.0,68.0,143,17,247,1
1,29.0,176.0,70.0,83,17,244,0
1,26.0,190.0,99.0,396,9,127,1
0,19.0,162.0,55.0,392,22,291,0
1,36.0,194.0,94.0,392,23,296,1
1,27.0,183.0,78.0,376,3,43,1
1,27.0,162.0,54.0,371,40,416,0
1,21.0,167.0,62.0,14,19,261,1
0,24.0,155.0,58.0,376,24,299,1
1,34.0,173.0,76.0,336,49,512,1
1,26.0,193.0,91.0,122,33,338,1
0,27.0,169.0,58.0,310,16,238,0
0,33.0,160.0,48.0,429,16,242,1
1,27.0,195.0,81.0,143,33,342,0
1,21.0,187.0,84.0,162,3,41,1
1,24.0,185.0,82.0,122,19,261,1
1,20.0,175.0,73.0,73,43,439,1
0,24.0,170.0,55.0,156,3,85,0
1,23.0,165.0,63.0,336,22,275,1
1,20.0,165.0,57.0,327,10,130,0
1,17.0,169.0,60.0,429,10,137,1
1,23.0,166.0,54.0,99,10,129,1
0,24.0,160.0,55.0,83,11,169,0
0,19.0,172.0,61.0,111,44,483,0
1,22.0,190.0,115.0,429,3,68,1
1,29.0,172.0,58.0,310,3,64,0
0,27.0,169.0,79.0,157,9,128,1
1,44.0,167.0,65.0,141,16,237,0
1,25.0,172.0,64.0,156,10,136,1
0,19.0,179.0,70.0,162,44,488,1
1,19.0,184.0,67.0,27,40,416,1
1,23.0,163.0,60.0,281,10,137,0
0,22.0,182.0,92.0,336,3,100,1
1,31.0,177.0,72.0,392,12,175,1
0,23.0,165.0,52.0,82,3,82,0
1,26.0,189.0,83.0,162,33,337,1
0,24.0,155.0,50.0,74,18,258,1
1,25.0,183.0,83.0,24,11,158,1
1,20.0,160.0,63.0,99,22,275,0
1,20.0,176.0,70.0,446,0,2,0
0,40.0,172.0,58.0,156,16,243,1
1,31.0,182.0,78.5,141,37,391,0
1,31.0,170.0,73.0,371,37,388,0
1,23.0,195.0,82.0,429,44,452,0
1,23.0,180.0,86.0,143,28,318,0
0,17.0,166.0,65.0,343,44,475,0
1,23.0,176.0,72.0,395,3,26,0
0,28.0,170.0,57.0,429,3,85,1
0,18.0,170.0,63.0,162,3,84,1
1,28.0,173.0,60.0,20,26,302,0
1,27.0,187.0,92.0,429,6,108,1
0,21.0,156.0,50.0,376,22,290,1
0,25.0,170.0,72.0,371,1,13,1
1,25.0,168.0,68.0,205,14,206,0
1,33.0,213.0,112.0,24,6,108,0
1,26.0,194.0,89.0,336,44,460,1
1,29.0,174.0,70.0,416,12,173,0
1,18.0,161.0,57.0,281,10,130,1
1,21.0,185.0,96.0,200,53,519,1
1,26.0,183.0,85.0,105,25,300,1
1,19.0,183.0,74.0,143,14,210,0
1,20.0,188.0,82.0,87,5,107,1
1,21.0,163.0,56.0,419,3,25,0
1,34.0,182.0,76.0,141,14,206,0
1,26.0,181.0,78.0,73,43,439,0
0,23.0,163.0,62.0,156,19,262,1
1,28.0,193.0,93.0,162,33,337,1
1,30.0,183.0,67.0,111,16,238,0
1,37.0,175.0,73.0,429,14,206,0
0,17.0,173.0,64.0,446,43,440,1
0,21.0,178.0,77.0,24,42,432,1
0,15.0,144.0,37.0,143,22,293,0
0,26.0,180.0,91.0,156,3,100,1
1,23.0,174.0,65.0,156,17,244,1
0,23.0,176.0,70.0,111,23,297,1
1,26.0,175.0,77.5,141,3,60,1
1,28.0,187.0,80.0,156,44,461,1
1,24.0,183.0,68.0,376,12,178,1
1,26.0,150.0,56.0,185,54,522,1
0,31.0,174.0,63.0,271,43,440,1
1,20.0,169.0,70.0,124,28,319,1
0,27.0,180.0,80.0,24,6,109,1
1,27.0,184.0,75.0,102,14,206,0
1,26.0,173.0,67.0,24,3,30,0
1,23.0,181.0,86.0,429,1,11,1
0,18.0,172.0,72.0,429,42,432,1
0,21.0,183.0,80.0,73,42,432,0
0,19.0,168.0,57.0,395,0,6,0
1,30.0,177.0,62.0,213,3,64,1
0,26.0,170.0,51.0,200,12,181,0
0,40.0,160.0,55.0,327,33,344,1
1,21.0,183.0,68.0,205,3,30,0
1,26.0,162.0,62.0,376,55,544,1
1,24.0,188.0,77.0,429,14,202,0
0,23.0,171.0,61.0,205,6,109,0
1,33.0,180.0,75.0,278,29,322,0
1,32.0,178.0,73.0,73,24,298,0
1,28.0,185.0,63.0,234,14,206,0
0,21.0,169.0,58.0,73,19,262,1
1,30.0,175.0,61.0,143,3,34,0
1,31.0,178.0,72.0,143,17,249,1
0,17.0,158.0,40.0,122,22,293,1
1,33.0,178.0,78.0,56,16,240,0
0,24.0,173.0,59.0,395,12,187,0
1,23.0,185.0,75.0,14,19,261,1
1,23.0,173.0,71.0,162,3,41,1
1,21.0,176.0,70.0,73,15,226,0
0,25.0,166.0,65.0,205,42,432,1
1,22.0,188.0,86.0,429,3,43,1
1,24.0,176.0,73.0,310,12,173,0
1,25.0,203.0,95.0,446,33,333,1
0,24.0,170.0,92.0,212,3,100,0
1,17.0,180.0,73.0,185,44,450,0
1,28.0,163.0,63.0,205,16,242,0
1,26.0,181.0,82.0,423,17,247,1
1,22.0,179.0,70.0,278,14,206,0
0,28.0,173.0,64.0,201,9,128,1
1,22.0,201.0,92.0,156,44,460,1
1,26.0,187.0,92.0,105,25,300,1
0,24.0,174.0,73.0,457,23,297,1
1,25.0,173.0,67.5,141,8,116,0
0,24.0,165.0,69.0,271,24,299,1
1,28.0,173.0,73.0,428,26,307,0
1,36.0,188.0,100.0,157,9,127,1
1,24.0,171.0,71.0,376,22,276,0
0,28.0,177.0,68.0,271,36,373,1
0,25.0,175.0,57.0,56,47,502,0
1,20.0,155.0,59.0,143,54,522,0
0,27.0,165.0,62.0,14,24,299,1
0,27.0,156.0,48.0,205,46,497,1
1,28.0,171.0,71.0,376,22,276,1
1,30.0,180.0,72.0,380,36,365,1
1,18.0,184.0,83.0,200,38,408,1
1,22.0,191.0,86.0,310,3,41,0
1,31.0,190.0,82.0,162,36,368,0
0,21.0,172.0,60.0,162,38,410,0
0,22.0,168.0,68.0,185,14,221,0
0,24.0,178.0,70.0,111,44,483,0
1,33.0,168.0,82.0,73,25,300,1
0,34.0,169.0,63.0,376,23,297,1
1,28.0,182.0,71.0,56,3,74,1
0,22.0,166.0,58.0,205,43,444,0
0,17.0,163.0,55.0,205,44,481,0
0,18.0,152.0,48.0,281,55,566,0
0,26.0,175.0,60.0,41,44,476,1
1,30.0,185.0,89.0,73,25,300,1
0,29.0,156.0,53.0,310,54,535,0
1,28.0,188.0,107.0,429,35,354,0
1,29.0,194.0,78.0,98,48,506,0
1,28.0,164.0,62.0,156,22,276,1
1,26.0,181.0,82.0,105,14,196,0
1,27.0,166.0,60.0,185,22,282,0
1,29.0,176.0,62.0,125,3,25,0
0,20.0,185.0,75.0,429,48,510,1
0,38.0,168.0,55.0,4,17,254,0
0,22.0,170.0,64.0,271,24,299,1
0,17.0,170.0,47.0,327,32,332,0
1,27.0,172.0,64.0,141,26,304,0
0,20.0,165.0,60.0,83,38,412,1
1,19.0,173.0,63.0,429,38,407,1
0,19.0,175.0,57.0,429,44,479,1
1,23.0,181.0,90.0,457,25,300,0
1,21.0,184.0,72.0,200,16,243,1
1,24.0,180.0,80.0,185,11,146,1
1,26.0,177.0,71.0,380,3,67,1
0,23.0,165.0,62.0,24,24,299,1
0,34.0,166.0,55.0,310,22,292,0
1,23.0,185.0,85.0,376,12,177,1
1,26.0,175.0,75.0,32,44,451,0
0,17.0,174.0,60.0,363,25,301,0
0,16.0,164.0,52.0,185,22,293,0
1,23.0,178.0,58.0,24,3,47,1
0,28.0,164.0,60.0,122,14,221,1
0,21.0,157.0,50.0,83,37,403,1
0,18.0,173.0,61.0,122,44,486,1
0,30.0,165.0,60.0,156,13,194,0
1,23.0,190.0,90.0,271,43,434,1
1,26.0,160.0,60.0,376,10,137,1
1,24.0,174.0,60.0,423,10,137,0
1,27.0,183.0,91.0,73,13,193,1
1,31.0,178.0,73.0,380,53,519,0
0,23.0,160.0,58.0,420,55,569,0
1,39.0,183.0,84.0,439,37,398,0
1,18.0,184.0,84.0,83,44,458,0
1,21.0,173.0,79.0,162,44,461,0
1,19.0,193.0,94.0,73,3,41,0
1,22.0,183.0,73.0,313,49,512,0
1,24.0,175.0,73.0,429,14,210,0
0,29.0,161.0,57.0,376,17,251,1
1,29.0,190.0,83.0,162,36,370,1
0,15.0,170.0,50.0,336,32,331,1
0,24.0,170.0,81.0,392,0,5,1
0,23.0,173.0,56.0,65,3,101,1
1,25.0,184.0,75.0,73,12,178,0
0,24.0,168.0,55.0,287,12,181,0
1,23.0,180.0,78.0,242,24,298,0
1,23.0,183.0,73.0,376,19,261,1
1,32.0,173.0,60.0,371,40,416,0
1,28.0,179.0,78.0,24,4,102,0
1,31.0,163.0,51.0,55,3,25,0
1,35.0,179.0,79.0,73,4,104,0
0,26.0,172.0,69.0,122,11,165,1
0,17.0,165.0,57.0,122,43,440,1
1,24.0,186.0,93.0,327,55,553,1
0,30.0,155.0,47.0,336,15,232,1
1,23.0,192.0,79.0,205,6,108,0
1,29.0,175.0,64.0,141,12,177,1
0,15.0,156.0,48.0,205,46,496,0
0,27.0,161.0,57.0,24,41,428,1
0,35.0,183.0,100.0,41,3,91,1
1,23.0,190.0,88.0,185,11,154,1
1,23.0,188.0,83.0,429,44,450,1
0,23.0,179.0,68.0,436,3,95,0
1,20.0,168.0,60.0,286,37,394,0
1,25.0,180.0,60.0,310,8,117,0
1,20.0,168.0,65.0,143,22,276,1
0,26.0,170.0,65.0,24,24,299,1
1,24.0,184.0,74.0,420,8,115,0
1,27.0,178.0,79.0,460,3,26,0
1,24.0,181.0,82.0,99,55,558,0
0,15.0,176.0,60.0,156,44,478,0
1,19.0,172.0,75.0,429,3,40,1
1,26.0,168.0,51.0,122,33,334,1
1,27.0,181.0,71.0,24,14,210,1
1,45.0,182.0,90.0,65,37,378,0
1,24.0,163.0,64.0,162,22,275,0
1,19.0,166.0,60.0,376,22,284,0
1,29.0,180.0,70.0,271,14,210,0
0,18.0,173.0,57.0,336,45,491,1
1,22.0,195.0,87.0,376,11,151,1
0,29.0,168.0,64.0,370,17,255,0
0,35.0,164.0,53.0,91,54,535,1
1,22.0,165.0,66.0,429,22,287,1
1,26.0,188.0,84.0,287,43,436,1
0,18.0,157.0,48.0,83,15,231,1
1,25.0,190.0,90.0,24,11,160,1
1,22.0,175.0,67.0,376,14,210,1
1,31.0,170.0,73.0,416,55,563,1
1,23.0,190.0,83.0,271,44,452,0
0,24.0,168.0,56.0,420,15,232,1
0,18.0,162.0,57.0,73,15,230,0
0,24.0,165.0,60.0,200,46,495,0
1,26.0,165.0,60.0,189,26,302,0
0,26.0,160.0,65.0,429,25,301,1
1,31.0,193.0,97.0,143,17,248,1
1,26.0,180.0,67.0,83,46,494,1
1,27.0,193.0,91.0,429,44,462,1
1,33.0,205.0,85.0,56,52,517,1
1,34.0,183.0,88.0,73,25,300,1
1,27.0,193.0,110.0,83,3,60,0
1,21.0,178.0,89.0,287,0,4,0
0,29.0,177.0,65.0,103,48,510,1
1,24.0,183.0,76.0,156,3,41,1
0,25.0,161.0,48.0,420,3,83,0
1,25.0,165.0,60.0,310,22,285,0
1,21.0,180.0,78.0,429,3,42,1
1,24.0,182.0,83.0,376,11,154,1
1,31.0,174.0,70.0,376,11,154,0
1,19.0,168.0,68.0,376,40,416,0
1,26.0,177.0,78.0,185,17,246,1
0,25.0,174.0,72.0,156,3,95,0
0,32.0,196.0,77.0,429,6,109,1
0,18.0,182.0,71.0,336,44,473,0
0,38.0,176.0,59.0,271,33,350,1
0,16.0,170.0,68.0,327,44,477,1
1,24.0,170.0,70.0,141,43,436,0
1,25.0,170.0,66.0,395,22,278,0
1,24.0,177.0,85.0,392,25,300,1
1,21.0,189.0,87.0,457,23,296,1
1,39.0,181.0,76.0,111,37,382,0
1,19.0,178.0,73.0,380,53,519,1
1,25.0,165.0,65.0,141,14,206,0
1,24.0,174.0,67.0,395,22,275,0
0,24.0,169.0,56.0,200,12,192,0
1,33.0,188.0,88.0,271,36,370,0
0,24.0,165.0,57.0,73,38,412,1
1,22.0,197.0,92.0,310,33,333,0
1,22.0,185.0,95.0,429,3,68,1
0,20.0,167.0,55.0,287,32,332,0
1,24.0,190.0,85.0,287,33,338,1
0,34.0,157.0,54.0,278,37,404,0
1,30.0,200.0,96.0,24,33,333,1
1,32.0,178.0,65.0,287,8,114,1
0,31.0,183.0,80.0,327,33,344,1
1,24.0,192.0,91.0,336,17,249,0
1,21.0,182.0,77.0,429,3,41,1
1,25.0,183.0,79.0,75,9,125,0
1,27.0,150.0,54.0,416,54,522,1
1,25.0,177.0,85.0,73,25,300,1
0,18.0,169.0,60.0,336,53,520,0
1,26.0,194.0,96.0,457,19,261,1
1,30.0,179.0,82.0,27,25,300,0
0,24.0,162.0,55.0,446,24,299,1
1,26.0,184.0,73.0,14,36,368,0
1,22.0,185.0,80.0,446,24,298,1
1,36.0,164.0,51.0,259,37,396,0
0,25.0,173.0,66.0,373,4,105,0
1,28.0,173.0,66.0,213,3,45,1
1,30.0,185.0,89.0,429,36,368,1
1,20.0,174.0,60.0,56,44,461,0
1,30.0,184.0,82.0,111,36,368,1
1,27.0,168.0,55.0,162,3,47,1
0,24.0,183.0,75.0,143,44,484,1
1,24.0,173.0,60.0,254,37,395,0
0,30.0,160.0,46.0,85,18,258,1
1,26.0,195.0,85.0,156,17,247,0
1,26.0,180.0,80.0,392,23,296,1
1,22.0,186.0,75.0,429,3,27,1
0,26.0,180.0,72.0,73,33,348,1
0,22.0,148.0,46.0,205,22,295,0
1,30.0,186.0,102.0,261,37,380,0
1,25.0,188.0,84.0,380,6,108,1
1,27.0,181.0,82.0,105,37,383,0
1,36.0,175.0,73.0,278,37,387,0
1,31.0,178.0,83.0,287,55,564,0
1,30.0,187.0,69.0,271,36,359,0
1,28.0,183.0,86.0,162,3,26,1
1,21.0,200.0,92.0,122,33,336,1
0,22.0,163.0,50.0,376,18,260,0
1,28.0,191.0,84.0,156,11,158,1
1,21.0,177.0,72.0,429,3,41,1
1,40.0,189.0,98.0,365,36,357,1
1,23.0,170.0,61.0,33,3,20,0
1,20.0,183.0,72.0,200,44,462,0
1,27.0,185.0,75.0,162,33,340,1
1,33.0,185.0,85.0,212,12,170,0
1,24.0,175.0,70.0,287,14,206,0
1,18.0,185.0,70.0,213,37,397,0
1,17.0,180.0,75.0,358,44,449,0
1,27.0,177.0,58.0,313,3,41,0
1,29.0,174.0,76.0,200,43,433,0
1,28.0,205.0,110.0,14,6,108,1
1,23.0,193.0,92.0,429,11,154,1
0,27.0,161.0,68.0,392,0,6,1
1,36.0,188.0,91.0,211,36,371,1
0,17.0,170.0,57.0,185,44,476,0
1,23.0,183.0,69.0,111,14,202,0
1,24.0,190.0,96.0,188,3,55,0
1,24.0,191.0,85.0,395,33,338,0
0,15.0,142.0,36.0,166,22,290,0
0,17.0,146.0,42.0,376,22,293,1
1,25.0,165.0,54.0,73,10,129,0
1,31.0,190.0,85.0,125,48,507,0
0,17.0,172.0,57.0,87,47,503,1
0,17.0,169.0,51.0,44,3,90,0
1,21.0,193.0,90.0,14,14,208,0
0,23.0,173.0,58.0,336,3,87,0
1,19.0,182.0,75.0,162,44,461,1
1,24.0,188.0,87.0,336,25,300,0
1,26.0,182.0,73.0,141,29,322,1
1,24.0,188.0,98.0,336,10,139,1
0,31.0,178.0,73.0,429,39,415,1
0,20.0,168.0,59.0,429,43,445,0
0,28.0,173.0,77.0,278,24,299,0
0,30.0,164.0,48.0,156,16,239,1
0,23.0,168.0,56.0,287,19,262,1
1,20.0,170.0,62.0,185,55,546,1
1,27.0,184.0,83.0,156,24,298,1
1,28.0,167.0,64.0,429,22,287,0
0,27.0,165.0,69.0,156,3,84,1
0,19.0,162.0,53.0,83,45,490,0
1,35.0,193.0,93.0,370,33,333,0
1,24.0,168.0,66.0,41,55,564,1
1,21.0,177.0,74.0,111,11,158,0
1,32.0,183.0,75.0,24,24,298,1
1,25.0,181.0,77.0,185,53,519,1
1,27.0,162.0,66.0,143,54,529,0
1,27.0,183.0,73.0,416,3,26,0
1,22.0,195.0,109.0,429,3,55,1
1,23.0,183.0,75.0,429,3,67,1
1,33.0,175.0,80.0,394,48,506,1
0,23.0,170.0,72.0,73,37,403,0
0,24.0,180.0,73.0,73,33,344,1
1,24.0,195.0,90.0,429,44,460,1
1,31.0,180.0,76.0,200,17,247,1
0,15.0,187.0,80.0,122,44,482,1
0,26.0,175.0,61.0,83,45,491,1
0,19.0,175.0,61.0,412,3,78,0
1,33.0,170.0,65.0,72,14,196,0
1,20.0,180.0,70.0,392,20,265,0
0,30.0,170.0,73.0,24,42,432,1
1,32.0,175.0,78.0,371,37,378,1
1,28.0,177.0,105.0,336,25,300,1
0,27.0,167.0,52.0,376,3,90,1
1,28.0,200.0,97.0,429,33,337,0
1,25.0,172.0,70.0,105,11,148,0
0,25.0,177.0,77.0,24,14,216,0
0,24.0,168.0,63.0,73,25,301,1
1,22.0,189.0,84.0,24,44,460,1
1,25.0,183.0,76.0,446,24,298,1
1,30.0,181.0,86.0,141,25,300,1
1,23.0,183.0,82.0,65,33,333,0
0,24.0,176.0,75.0,327,33,352,1
0,26.0,164.0,56.0,371,24,299,0
1,28.0,154.0,58.0,205,54,523,1
0,31.0,180.0,80.0,287,23,297,1
0,15.0,167.0,52.0,162,44,477,0
1,26.0,182.0,82.0,27,36,366,1
0,29.0,164.0,60.0,24,37,403,0
1,18.0,178.0,72.0,82,33,343,0
0,15.0,168.0,58.0,371,38,411,1
1,28.0,178.0,73.0,41,8,115,0
0,25.0,166.0,58.0,83,38,410,1
1,19.0,181.0,78.0,392,3,63,1
0,22.0,172.0,61.0,73,45,491,1
0,16.0,172.0,63.0,310,44,486,1
0,16.0,154.0,47.0,239,44,475,0
0,16.0,159.0,54.0,205,3,91,0
1,20.0,185.0,75.0,430,3,42,0
0,27.0,173.0,67.0,105,23,297,0
1,28.0,167.0,63.0,380,3,47,1
1,19.0,186.0,78.0,99,5,107,1
0,23.0,192.0,88.0,363,6,109,0
0,32.0,173.0,71.0,380,11,165,0
0,22.0,175.0,61.0,156,19,262,1
1,39.0,180.0,85.0,166,37,395,0
0,21.0,163.0,62.0,395,0,7,0
1,20.0,190.0,105.0,54,0,0,0
1,21.0,171.0,72.0,73,43,433,1
1,21.0,195.0,85.0,14,19,261,1
1,29.0,180.0,74.0,446,3,41,1
1,42.0,185.0,83.0,200,17,249,1
1,21.0,183.0,77.0,162,17,246,0
1,24.0,186.0,77.0,105,33,334,1
1,20.0,186.0,81.0,429,44,455,0
0,24.0,157.0,52.0,457,22,295,0
1,19.0,194.0,97.0,392,23,296,0
1,22.0,164.0,60.0,205,43,434,0
1,24.0,176.0,66.0,392,40,417,0
1,23.0,195.0,83.0,73,3,59,0
1,18.0,194.0,90.0,156,44,449,0
1,30.0,193.0,100.0,433,9,125,0
1,25.0,163.0,60.0,185,22,285,0
0,28.0,165.0,60.0,83,13,194,1
1,19.0,175.0,62.0,105,40,416,1
1,19.0,188.0,84.0,429,3,41,1
0,33.0,168.0,56.0,83,37,401,0
0,21.0,172.0,68.0,371,23,297,1
1,22.0,177.0,100.0,310,54,526,1
1,24.0,167.0,66.0,141,55,545,1
1,23.0,186.0,78.0,200,44,454,1
0,26.0,170.0,55.0,83,17,250,1
1,21.0,181.0,84.0,111,23,296,0
0,19.0,165.0,47.0,371,18,260,1
1,19.0,173.0,81.0,56,19,261,1
1,24.0,190.0,88.0,143,33,337,1
1,29.0,167.0,74.5,200,54,531,1
0,22.0,166.0,58.0,122,3,79,1
1,19.0,178.0,75.0,56,19,261,1
1,22.0,163.0,59.0,423,22,287,1
0,17.0,146.0,40.0,336,22,289,0
1,18.0,170.0,65.0,99,17,249,0
0,23.0,167.0,59.0,310,3,94,1
1,28.0,188.0,79.0,203,3,42,0
1,27.0,161.0,58.0,205,22,279,1
1,28.0,170.0,53.0,392,3,59,0
0,20.0,173.0,68.0,429,0,8,0
0,24.0,161.0,66.0,205,42,432,1
1,28.0,178.0,68.0,143,16,242,0
1,25.0,196.0,90.0,56,52,517,0
1,28.0,193.0,90.0,185,53,519,0
1,34.0,182.0,78.0,195,17,248,0
0,21.0,175.0,58.0,73,3,86,0
0,27.0,182.0,70.0,24,6,109,1
0,30.0,174.0,69.0,376,6,109,1
1,36.0,177.0,62.0,27,31,330,1
1,20.0,172.0,105.0,41,54,525,1
1,24.0,172.0,65.0,212,8,116,0
1,31.0,171.0,70.0,376,37,393,1
1,28.0,194.0,96.0,336,17,245,1
1,26.0,174.0,90.0,156,14,208,0
0,35.0,180.0,64.0,57,7,111,1
0,23.0,154.0,52.0,99,26,312,1
1,22.0,187.0,98.0,278,3,60,0
1,28.0,183.0,93.0,259,26,309,0
1,24.0,167.0,55.0,4,55,546,0
1,40.0,163.0,62.0,56,37,397,0
1,21.0,169.0,85.0,205,28,318,0
0,23.0,167.0,60.0,24,44,483,1
1,26.0,168.0,67.0,143,54,529,0
1,19.0,172.0,62.0,376,44,462,1
1,22.0,183.0,85.0,310,43,435,0
1,29.0,188.0,92.0,162,3,63,1
1,27.0,168.0,66.0,213,24,298,0
0,17.0,159.0,49.0,446,22,291,0
0,27.0,165.0,64.0,185,17,251,1
1,24.0,171.0,70.0,200,25,300,0
0,17.0,168.0,58.0,371,38,411,1
0,29.0,169.0,57.0,156,15,229,0
1,22.0,206.0,92.0,310,6,108,0
1,22.0,194.0,96.0,392,25,300,1
1,23.0,167.0,64.0,439,22,275,0
1,29.0,194.0,87.0,446,17,244,1
0,21.0,168.0,60.0,363,28,321,0
0,25.0,170.0,65.0,111,4,105,0
1,27.0,182.0,78.0,336,12,177,1
1,31.0,183.0,83.0,392,0,0,0
1,18.0,178.0,72.0,439,3,31,0
0,24.0,170.0,57.0,446,3,85,1
0,25.0,162.0,51.0,336,18,260,0
1,27.0,178.0,64.0,213,3,34,1
1,20.0,185.0,90.0,420,3,60,0
1,33.0,179.0,67.0,143,17,248,0
0,17.0,161.0,50.0,200,22,290,0
0,30.0,175.0,63.0,271,3,81,1
1,33.0,179.0,75.0,310,17,249,1
1,23.0,182.0,76.0,287,43,434,1
0,28.0,162.0,58.0,156,43,440,1
1,24.0,185.0,110.0,221,26,306,0
1,22.0,170.0,79.0,327,55,559,1
1,24.0,178.0,66.0,73,3,42,1
0,22.0,178.0,124.0,83,26,314,1
0,20.0,160.0,49.0,143,22,291,0
1,22.0,191.0,77.0,446,44,461,1
1,30.0,168.0,60.0,310,16,236,0
0,21.0,162.0,52.0,156,12,191,1
